"","1A","2A","3A","4A","5A","6A","7A","8A","9A","10A","11A","12A","13A","14A","15A","16A","17A","18A","19A","20A","21A","1B","2B","3B","5B","6B","7B","8B","9B","10B","11B","12B","13B","14B","15B","16B","17B","18B","19B","20B","21B"
"FBgn0027296",313.783819291012,320.369731746508,312.711036972717,350.907589409492,318.559558857712,316.044454212968,341.762227681335,362.805461520098,377.227002269653,324.540488207472,354.17057024065,332.846711213667,318.459326912279,304.895028990303,323.094136608843,327.338158220297,324.138378488491,319.892261785392,301.404020980673,318.742328802474,337.262517547512,294.836223171026,320.557613657269,314.327143758486,313.685646497377,350.968365744539,344.927522582023,356.058875004245,366.187046620758,346.714581423355,330.105007095552,334.618041891961,362.937858177567,321.045694507309,336.719486752717,359.729477313315,339.146078409605,330.0953119722,315.593531525059,359.80583044627,367.800346806473
"FBgn0027329",1559.41049587048,1589.52674597306,2145.91541109475,1767.19363059994,1732.88098792306,1293.4571395855,1705.76874468844,1762.60606108583,1710.09574362243,1796.80489044033,1734.84969630881,1654.60133612968,1584.31297455524,1529.59943115303,1629.12254797135,1683.45338513296,1550.87747246032,1511.96136673272,1535.94271297727,1998.44560828314,1772.17732317617,1459.1576140375,1651.92463680315,1609.77099726313,1691.79472191965,1767.76700933085,1867.05929965366,1888.00218471001,1956.30774737056,1920.61629972674,1920.61095037412,1712.81105615921,1931.18786264854,1840.38933157056,1775.01448899056,1974.54452069404,1870.61535778214,1769.13244227263,1736.41379279426,2813.49974276758,2241.24031555854
"FBgn0027330",153.194120529282,127.326431847971,190.702468448936,193.286803346868,185.739938226483,140.368517811209,206.88277283974,255.201741961644,223.318385343634,206.218435215164,162.43283836096,217.260071949757,182.737106807603,130.669298138701,187.713142748096,164.685657241268,155.835758888698,125.134325933698,128.629493802358,161.664274680392,161.107029379651,132.394609767881,141.560114060327,154.852342881019,228.135015634456,202.82591108183,248.125282373519,269.714597815716,228.401412129558,179.059833169299,200.933482579901,186.567613285086,212.087143461788,181.994056121978,176.739640105498,197.939381511861,191.229355055054,147.204666149765,144.809377633926,202.634330504036,201.11929076309
"FBgn0027334",319.066375171332,323.450209936378,286.053702673404,326.746738991134,331.011398291889,378.908882435166,343.790490160156,455.17325618532,357.108228815271,350.740371370054,353.333287568686,358.532631050092,369.909580285293,295.927528137647,343.571933999545,314.461501892791,341.591983484025,283.198737639421,290.748323269235,274.026678358962,320.443651843043,258.216437490548,283.120228120654,285.436781280684,333.523473943851,373.835992974353,419.476374236847,385.433732192096,382.32410291252,328.466445558968,247.904946040138,394.801142951666,428.655001222065,404.885652945523,365.668220907927,325.34357139366,347.318273070078,327.418863496749,299.359296364305,418.258041168588,451.829639522558
"FBgn0027335",2235.57764855145,2471.57033433924,2411.46347199945,2280.32407281841,2381.41429178648,1620.69662896132,2494.76284894981,2504.40515432509,2343.83710743544,2564.20791984758,2474.17029565276,2294.60883872059,2206.1513817015,2207.28628130375,2425.48133538751,2585.49704681249,2064.51213375747,2302.28342526134,2520.07250875507,2686.37869202949,2296.2177703891,2440.38007650158,2536.38287010569,2571.24226052438,2576.43783961087,2240.03322385962,2522.4215925595,2617.92287846871,2456.55649241519,2521.66427475999,2344.65888439015,2432.60094483329,2598.81429312332,2631.7567441459,2832.40509444932,2511.49366697789,2237.54689803735,2871.82921415814,2619.55618553928,3304.49831283506,2916.2297160648
"FBgn0027338",4635.97104056889,4749.07054271666,5063.86823478115,4452.49957709749,5094.87763515102,3702.97316925275,5431.68691828259,5542.06767991331,5173.5425937942,5142.78351755851,5431.45269302859,5289.15899298374,5129.05801728913,5438.14873136066,5412.96444360872,5417.68372010985,4581.57131132771,4937.63114661688,5292.83727752424,5333.77450931335,5187.29226464152,4985.92466572658,5314.93882790136,5274.22457394754,5333.89585467081,5226.74418900578,5459.86888164511,5604.36669256682,5791.96189672019,5271.43024782483,5583.08033739869,5195.00528347376,5351.46644382808,5195.01010761667,5584.05845678148,5427.24215098556,5493.34925076956,5723.13899000449,5315.08859163088,5061.96144855276,5150.58238467941
"FBgn0027339",1690.41788170242,1650.10948370717,1819.87570697237,1625.68007814955,1714.20322877179,1112.6142638778,1947.13197966814,1730.22972068771,1784.53520540364,1926.11399121049,2053.01711165502,1834.40277498465,1840.67716808629,1732.00873611298,1823.66162318301,1932.85388663414,1790.24119811336,1861.96113550968,1912.69773920311,2108.51490168256,2024.4603087432,1974.65152015499,1641.39537212098,1696.44208469654,1799.66290865985,1819.46773176347,1868.17196908134,1733.11657408316,1785.00668827339,1825.95409493024,2116.32538145844,1865.67613285086,1705.65857629128,1856.74834785119,2078.21438882672,2304.73738651227,1972.76779103804,2192.90345088559,2083.17705582796,1748.37056960534,1862.41973364177
"FBgn0027341",1435.79868827099,1439.6101407327,1353.37235673438,1500.2737593114,1354.13753846682,1140.17127350945,1367.04891072534,1362.66303263848,1624.5909564413,1680.17315249077,2024.54950080825,1962.83237416677,1932.04572149009,1292.60119433284,1353.80993860748,1625.84729103622,2121.85969302851,1344.48835909213,1298.47287826522,1434.34047961113,1250.79248633762,1508.9229638084,1331.36702314588,1727.64367617256,1345.87260582175,1466.5108766946,1676.7928275197,1380.61828782896,1626.11874940065,1854.46680721834,2262.45882333473,2035.39247783923,1902.81000542478,1386.42662978315,1552.56632127158,1862.56990398132,2171.35212128752,1501.4875947276,1447.44440693283,1815.91534644002,1624.10714938139
"FBgn0027342",301.105685178244,326.530688126248,371.15211601352,348.606556036316,368.366916594422,196.343693625495,387.398133454807,294.243799500552,340.007271379047,320.314700600604,394.360138494908,326.425231254561,311.362740240139,306.176100540683,343.571933999545,363.2572521865,319.151634204053,348.118049589986,379.038390021149,385.242526897955,380.63748699588,346.479510669136,355.655162597846,400.998231191892,359.560622467349,412.611534798821,416.138365953795,372.971671566947,331.430309992347,392.334921084323,386.209810673057,353.876634231067,371.899286774544,363.988112243955,374.809926430626,389.266088808403,366.931540255211,381.839982497571,352.607587691579,365.001582510476,360.912699862531
"FBgn0027343",314.840330467076,264.921124328843,343.469499625772,371.616889768085,314.408945712986,252.318869439781,343.790490160156,326.620139898671,367.167615542462,299.185762566263,298.072631219081,256.859198364245,291.847126891754,329.235388447512,293.515095933386,347.669720842676,281.751052070765,308.601946663555,307.492991101494,291.22500545262,316.017634552393,314.554569306668,267.911290246404,255.39080430377,350.261640851814,377.812971623016,308.209431468452,351.608139066692,327.706373925017,411.723565440234,309.228801113225,257.583672535538,265.85571504365,293.43985453375,301.67628224904,326.225261289036,259.058570736975,334.556059431283,313.645423305769,244.200347017685,269.995760202504
"FBgn0027348",3740.04956326661,2681.04285125042,1955.21294264581,1344.95400662196,1761.93527993614,1820.48494879077,1777.77206268659,1762.60606108583,2203.00569325477,1914.28178591126,1933.28568956421,2462.6375643172,4201.17930990683,3233.42459315767,3384.52484651869,1966.06210558402,2919.73877853864,3465.18588281059,2823.75989353105,3378.89799633414,3226.56660488368,3769.0210184984,2214.6553381504,1816.62599260419,1738.90956210502,2054.10947203461,1660.10278610444,2095.40647939998,2964.25310959447,2052.91528474355,1565.71544867456,2065.48402836908,3281.3764379264,3992.62241099057,3906.55549336636,1341.49117581424,3205.13474583728,3421.39330111726,3570.88236595947,5132.10410141954,4443.90980823102
"FBgn0027356",3586.85544273732,3192.40223076888,2988.69728778843,3217.99517238803,3129.56231112332,2417.26643862616,3027.18174964031,3005.28618519011,3028.88134355713,3224.27594404038,3251.16861523509,3569.27261060315,4052.1509897919,3633.11891687605,3306.02662318767,3105.30733119131,4271.14647962143,3468.94932118453,3418.19560157626,3883.38225774813,3671.82394432304,3890.14800190306,3444.23946936861,3302.74623846233,2952.11669687847,3199.47932284965,3098.78435609978,2787.94099128324,3421.05593385359,3444.33564440307,3475.88829605752,3639.87395209097,3832.50429664049,3815.74054745629,3478.41895138666,3308.54133239758,4130.22718140276,3606.06824592333,3640.36489244749,3472.0613169057,3622.9022925132
"FBgn0027359",906.486589062923,821.460850632071,804.846439421584,781.200830193592,815.595482938636,1025.63745222791,880.265915808306,976.051438472706,881.202277301909,825.718898382031,931.89561389561,895.796454295304,876.42845400928,709.713638910202,766.779746740706,861.380536434778,996.102170816556,751.746815195672,733.720899559011,714.303851956624,710.818376878352,821.597755651744,772.146076692692,721.103447445939,851.786715982995,830.19429290847,791.107963083284,796.681732821999,753.476397623051,682.024077931468,763.286281228847,941.26370057379,869.258573906766,717.751839312518,732.860059402971,758.253310023164,833.563855368186,648.592680550782,635.083279488699,843.010772417434,771.416457721441
"FBgn0027360",2.11302235212803,1.02682606329009,1.02528208843514,2.301033373177,2.07530657236294,1.72231310197803,1.01413123941049,0.95224530582703,2.01187734543815,1.69031504274725,2.51184801589113,0,3.54829333606996,0,1.13765541059452,2.03315626223787,0,0,2.28336379530813,0,1.77040691625991,2.81690659080598,3.50975489405769,1.15561449911208,1.85979632310698,0.994244662165833,1.11266942768394,0,1.24131202244325,1.14050849152419,0,1.2036620211941,0,0,3.04723517423273,0.440844947687886,3.26887786418897,1.78429898363351,1.29873881286033,1.29893801605152,0
"FBgn0027363",1611.17954349762,2193.30047118763,2040.31135598593,1688.95849591192,1831.4580501103,1157.39440452923,1655.06218271792,1643.57539785745,1716.13137565874,1893.99800539829,1929.93655887635,1822.63006172629,1777.69496137105,1805.02981448461,1757.67760936853,2037.22257476235,1671.80602135795,1811.15471746141,2044.37171806588,2349.29148099378,2054.55722631962,1940.84864106532,2357.38537050875,2341.27497520108,2004.86043630932,1737.93966946588,1963.86153986216,1855.95688595963,1842.10704130578,2149.85850652311,2112.41109283676,1960.7654325252,2028.27000578245,1938.54342925432,1947.18327633471,2205.10642833481,1918.83130627892,2452.51895300426,2132.52913071666,2542.02169741282,2414.80901854587
"FBgn0027364",50.7125364510726,39.0193904050234,44.087129802711,44.8701507769515,38.3931715887144,43.9189841004396,45.6359057734721,53.3257371263137,40.237546908763,37.1869309404395,36.0031548944396,36.3883864349347,39.9183000307871,46.1185758136593,43.2309056025917,33.2082189498852,32.4138378488491,37.6343837394579,19.7891528926704,38.9828747456264,27.4413072020285,30.9859724988658,35.0975489405769,46.2245799644833,52.6942291546977,60.6489243921158,56.7461408118811,37.3861818754458,47.1698568528434,49.0418651355404,32.6190718473866,37.3135226570172,25.3907143581014,32.7180325612544,42.6612924392582,36.1492857104066,33.5059981079369,33.9016806890367,27.922884476497,32.4734504012879,41.3258816636486
"FBgn0027375",551.498833905415,449.749815721059,545.450071047494,503.926308725763,581.085840261624,449.523719616265,580.0830689428,575.156164719526,555.278147340929,631.332668466098,689.083639026134,629.3050359924,636.031580490541,518.833977903668,576.791293171421,615.368628703996,602.149372345928,563.574896498382,657.60877304874,671.881311792266,555.90777170561,589.672446342052,572.090047731403,603.230768536507,489.746365084837,609.471977907655,621.982210075324,626.663620007472,638.034379535829,610.172042965444,654.990962695523,651.181153466011,681.06857337025,600.17140979551,655.155562460037,640.10686404281,667.668303760596,694.092304633436,687.032832003113,811.836260032197,727.335517280216
"FBgn0027376",2732.13790130154,2511.61655080756,2563.20522108785,2134.20845362167,2600.35913517077,1811.01222672989,2849.70878274348,2707.23340446625,2224.13040538187,2253.18995198208,2634.09128599783,2368.45585825031,2307.27774177949,2049.71448060708,2035.26552955359,2546.18935907589,1810.18817525111,2269.35333948931,2488.10541562075,1614.34963652476,1743.85081251601,2584.04231263269,2682.62265735809,2371.32095217799,3037.6673277414,2144.5857362917,2406.70397208037,2883.18674034688,1897.96608231573,1881.83901101492,2360.31603887689,2382.04713994313,2206.00500628917,1971.26146181558,1980.70286325127,1887.69806599953,2322.53772250626,1893.14122163516,2009.14894349492,1963.99428026989,1402.32491778648
"FBgn0027378",323.292419875588,293.672254100965,327.064986210809,352.058106096081,344.500891012248,313.460984560001,356.974196272493,362.805461520098,364.149799524305,349.895213848681,353.333287568686,351.040904431135,336.200793592629,342.046103951307,321.956481198249,329.371314482535,370.265763119546,317.069683004933,293.792808329646,342.819986733597,379.75228353775,293.897254307424,292.479574504807,285.436781280684,364.520079328967,346.991387095876,347.15286143739,348.04755031665,348.808678306553,384.351361643654,377.076470555789,343.04367604032,330.079286655319,317.978378954691,324.530546055786,394.11538323297,322.80168908866,345.261853333085,349.360740659428,348.115388301806,348.514935363437
"FBgn0027453",753.292468533641,812.21941606246,762.809873795744,811.114264044892,839.46150852081,767.29048693121,766.683216994331,894.158342171581,805.756876847978,711.622632996592,716.713967200936,710.643782141077,730.061353896395,751.989000072723,740.613672297032,742.102035716823,665.730361972517,702.822116334377,680.442411001821,700.545190281697,638.231693311696,784.039001107664,785.015177970903,743.060122929068,872.864407644875,778.493570475847,861.206137027372,811.814235009679,723.684909084413,774.405265744928,810.257744689083,790.805947924527,802.047859429439,741.26792521592,763.332411145299,690.363188079229,736.314738908564,740.484078207907,665.603641590917,746.889359229622,578.562343291081
"FBgn0027490",117.272740543105,133.487388227712,181.47492965302,97.7939183600225,167.062179075217,118.839604036484,169.359916981552,164.738437908076,157.932371616895,153.81866889,168.293817064706,134.851079141229,132.173926768606,137.074655890599,164.960034536205,165.363375995347,139.628839964273,129.83862390113,130.912857597666,162.810829819969,153.140198256482,169.014395448359,128.691012782115,140.984968891674,177.920514910567,179.958283852016,174.689100146379,177.139290314612,147.716130670746,168.795256745581,157.876307741351,163.698034882398,168.773571909733,146.208708008106,163.027081821451,171.488684650588,147.099503888503,165.0476559861,146.757485853217,174.057694150903,146.018115211558
